,Tweet_ID,Converted_Timestamp,Tweet_Counter,Tweeter,Text,Compound_Score,Positive_Score,Neutral_Score,Negative_Score
268,982434300539887616,2018-04-07 01:46:04+00:00,-69,CNN,"Texas is preparing to deploy National Guard troops and vehicles to the US border with Mexico, the state's top milit… https://t.co/tCslXBBZ5h",0.2023,0.083,0.917,0.0
269,982430720596631554,2018-04-07 01:31:51+00:00,-70,CNN,Virgin Galactic is one step closer to bringing tourists to space after this test flight https://t.co/ZCjzj9YHsB https://t.co/4sr7H7wQcH,0.0,0.0,1.0,0.0
270,982428261958455296,2018-04-07 01:22:04+00:00,-71,CNN,"Mexican President to Trump: ""Nothing and no one stands above the dignity of Mexico."" https://t.co/I6a6s1Eqz5 https://t.co/fGparSsTj2",0.128,0.143,0.741,0.116
271,982426759063883782,2018-04-07 01:16:06+00:00,-72,CNN,Scott Pruitt's nightmare week | Analysis by @CillizzaCNN https://t.co/0ZgSKjyrUE https://t.co/omCGIeO7w1,0.0,0.0,1.0,0.0
272,982423471090171904,2018-04-07 01:03:02+00:00,-73,CNN,American Airlines canceled a deal with Airbus and announced it intends to purchase 47 new Boeing Dreamliner jets… https://t.co/8MGdGgJO1y,0.0,0.0,1.0,0.0
273,982422009098338304,2018-04-07 00:57:14+00:00,-74,CNN,"""Look, Donald Trump cannot be managed, will not be managed. He is his own manager. ... He is bombastic and he loves… https://t.co/qfntvUZ2Vh",0.0,0.0,1.0,0.0
274,982419572559982592,2018-04-07 00:47:33+00:00,-75,CNN,Former federal prosecutor Renato Mariotti says President Trump's attorney Jay Sekulow's handling of Trump's potenti… https://t.co/bIswEjcRSC,0.0,0.0,1.0,0.0
275,982418604506386432,2018-04-07 00:43:42+00:00,-76,CNN,"RT @OutFrontCNN: Evangelical leader Tony Perkins says the ""opposing political side is upset"" with EPA chief Scott Pruitt. ""They're going to…",-0.3818,0.0,0.885,0.115
276,982415929316294656,2018-04-07 00:33:04+00:00,-77,CNN,"Longtime Trump ally Roger Stone denies ever meeting or speaking with Wikileaks founder Julian Assange, but says he… https://t.co/4R0rWGppxR",-0.2263,0.0,0.905,0.095
277,982415224987947008,2018-04-07 00:30:16+00:00,-78,CNN,"RT @OutFrontCNN: ""You don't know whether to laugh or cry at some of these stories. ... It's his character that comes in question on this. .…",0.128,0.117,0.782,0.101
278,982414508730802178,2018-04-07 00:27:25+00:00,-79,CNN,"These curious goats got stranded on a precarious section of a Pennsylvania overpass, prompting a rescue operation i… https://t.co/e3aq4hUpTk",0.6808,0.286,0.714,0.0
279,982413903459176449,2018-04-07 00:25:01+00:00,-80,CNN,"RT @OutFrontCNN: ""It's a matter of concern when your largest soybean export customer is having negotiations with your government"": Farmers…",0.0258,0.058,0.942,0.0
280,982412388203933696,2018-04-07 00:19:00+00:00,-81,CNN,Tiger Woods flirted with the cut line before securing his place for the weekend at Augusta -- but trails leader Pat… https://t.co/mroR88Pcen,0.0,0.071,0.815,0.114
281,982411898380607488,2018-04-07 00:17:03+00:00,-82,CNN,"RT @AC360: In an exclusive interview with CNN's Anderson Cooper, Trump ally Roger Stone warns the President against a sit-down interview wi…",0.0258,0.068,0.868,0.064
282,982411653416411136,2018-04-07 00:16:05+00:00,-83,CNN,"Vornado Realty Trust has reached a ""handshake"" deal to sell back to Kushner Companies its stake in 666 Fifth Avenue… https://t.co/lSb8uTPZeN",0.5719,0.207,0.793,0.0
283,982411589549678593,2018-04-07 00:15:49+00:00,-84,CNN,"In an exclusive interview with CNN's Anderson Cooper, Trump ally Roger Stone warns the President against a sit-down… https://t.co/LqKrpSWs6z",0.0258,0.079,0.847,0.074
284,982409384197320704,2018-04-07 00:07:04+00:00,-85,CNN,"With Trump on the attack, Congress must defend free press | By Kurt Bardella via @CNNOpinion https://t.co/EjmEGuD6v8 https://t.co/1nUIWPOsMO",0.0516,0.154,0.701,0.145
285,982408645773287424,2018-04-07 00:04:08+00:00,-86,CNN,RT @OutFrontCNN: Former federal prosecutor Renato Mariotti says President Trump's attorney Jay Sekulow's handling of Trump's potential inte…,0.0,0.0,1.0,0.0
286,982408501774508032,2018-04-07 00:03:33+00:00,-87,CNN,A 9-day student sit-in at Howard University ended after officials agreed to give students a greater voice in univer… https://t.co/MvWqG2puQO,0.5574,0.223,0.777,0.0
287,982407193004855296,2018-04-06 23:58:21+00:00,-88,CNN,"Trump lawyer Michael Cohen steered a client to Stormy Daniels' then-attorney last fall, a year after the two men ne… https://t.co/IfpfbaboJf",0.0,0.0,1.0,0.0
288,982405854568878087,2018-04-06 23:53:02+00:00,-89,CNN,"Former Brazilian President Luiz Inacio Lula da Silva failed to turn himself in to federal authorities on Friday, wh… https://t.co/R8s6v65CKg",-0.5106,0.0,0.852,0.148
289,982404581916278784,2018-04-06 23:47:59+00:00,-90,CNN,Trump basically called Mexicans rapists again | Analysis by @zbyronwolf https://t.co/8RLYhvAUAF https://t.co/5HPx6gWzpm,-0.6486,0.0,0.699,0.301
290,982402911945797632,2018-04-06 23:41:21+00:00,-91,CNN,"As President Trump considers deploying between 2,000 and 4,000 National Guard troops to the US-Mexican border, resi… https://t.co/0ihwhrFyBB",0.0,0.0,1.0,0.0
291,982398871065300993,2018-04-06 23:25:17+00:00,-92,CNN,"President Trump has met with controversy-ridden EPA Administrator Scott Pruitt, a senior White House official tells… https://t.co/Lopdk5PRi5",0.0,0.0,1.0,0.0
292,982398483868078081,2018-04-06 23:23:45+00:00,-93,CNN,"RT @OutFrontCNN: President Trump has begun the initial steps of preparing for a possible interview with the special counsel, a White House…",0.4019,0.124,0.876,0.0
293,982398445364350976,2018-04-06 23:23:36+00:00,-94,CNN,How Trump lost Ann Coulter | By Michael D'Antonio via @CNNOpinion https://t.co/9Oy1EfsqCB https://t.co/vJk0pcS4HD,-0.3182,0.0,0.827,0.173
294,982396317061218305,2018-04-06 23:15:08+00:00,-95,CNN,"RT @AC360: Anderson Cooper interviews Trump ally Roger Stone, live tonight at 8p ET on CNN https://t.co/mx9hEFii3a https://t.co/tuCU2G3gFN",0.0,0.0,1.0,0.0
295,982394478622363648,2018-04-06 23:07:50+00:00,-96,CNN,"President Trump has begun informally preparing for a possible interview with special counsel Robert Mueller, source… https://t.co/RaqO4Vgm0f",0.4019,0.153,0.847,0.0
296,982392435807469568,2018-04-06 22:59:43+00:00,-97,CNN,"What's a Russian oligarch and who are the people on the new US blacklist?

Here are some of the key players:… https://t.co/BF4DK914HS",0.0,0.0,1.0,0.0
297,982392003672662017,2018-04-06 22:58:00+00:00,-98,CNN,Exclusive: A Trump foreign policy adviser played a key role in the pursuit of possible Hillary Clinton emails from… https://t.co/D3L1r2m6kA,0.4404,0.196,0.804,0.0
298,982391312967176192,2018-04-06 22:55:15+00:00,-99,CNN,Best Buy said some of its customers' credit card information may have been compromised in a data breach that also h… https://t.co/q9a3EYRzlF,0.7783,0.264,0.736,0.0
299,982691683866472448,2018-04-07 18:48:49+00:00,0,Fox News,".@newtgingrich: California may elect a Republican governor -- Incredible as that sounds
https://t.co/DtIRNIh486",0.0,0.0,1.0,0.0
300,982689440052273152,2018-04-07 18:39:54+00:00,-1,Fox News,UH-72 Lakota helicopters deploy to the U.S.-Mexico border as part of an order signed by U.S. President… https://t.co/NsAFlf2iqF,0.0,0.0,1.0,0.0
301,982688953412308993,2018-04-07 18:37:58+00:00,-2,Fox News,"Jill Colvin on impact of China trade war: ""This isn't just the farmers, the people producing these goods that are s… https://t.co/Jmo2t1g1yy",-0.5994,0.0,0.843,0.157
302,982687973715083265,2018-04-07 18:34:05+00:00,-3,Fox News,"Jill Colvin on trade tensions with China: ""Most experts would agree that China is clearly not being a fair player o… https://t.co/cEwDxH4EMn",0.2027,0.201,0.627,0.172
303,982686791516983296,2018-04-07 18:29:23+00:00,-4,Fox News,".@DarrellIssa: ""This is a summer surge of mostly South and Central American refugees, people who have been told if… https://t.co/aAcRNJ0ROm",0.0,0.0,1.0,0.0
304,982686444920565760,2018-04-07 18:28:00+00:00,-5,Fox News,".@MayorSamAbed: ""If California is the only sanctuary state here, we're going to be a magnet for criminals, for pove… https://t.co/cGoY7oGFPA",-0.5719,0.0,0.829,0.171
305,982686192746553344,2018-04-07 18:27:00+00:00,-6,Fox News,.@Surgeon_General: “@POTUS has made clear that one of his three priorities in regards to the opioid epidemic is sav… https://t.co/8cx2L7KJrl,0.3818,0.12,0.88,0.0
306,982686020956237827,2018-04-07 18:26:19+00:00,-7,Fox News,".@DarrellIssa on FISA, Clinton Foundation probe: ""This is a rotten-to-the-core system in which [the DOJ takes] uncl… https://t.co/iH8y8ET5Gw",0.0,0.0,1.0,0.0
307,982683618920280064,2018-04-07 18:16:46+00:00,-8,Fox News,".@DarrellIssa: ""[Republicans] want to make sure the border patrol has the tools it needs to be both safe and effect… https://t.co/5CtZySiPkS",0.6705,0.265,0.735,0.0
308,982682127971086336,2018-04-07 18:10:51+00:00,-9,Fox News,"Moments ago, President @realDonaldTrump tweeted that he'd sent his condolences to Canadian PM @JustinTrudeau in the… https://t.co/cUK4KjMxNB",0.0,0.0,1.0,0.0
309,982678603853774848,2018-04-07 17:56:51+00:00,-10,Fox News,"On @foxandfriends, Trump 2020 campaign senior adviser @KatrinaPierson slammed former first lady @MichelleObama afte… https://t.co/wzNTukjEil",0.0,0.0,1.0,0.0
310,982676022331047936,2018-04-07 17:46:35+00:00,-11,Fox News,"At least 3 killed, 20 injured after vehicle crashes into crowd in Muenster, Germany; Police: Driver of the van kill… https://t.co/Ula6sbLnbS",-0.802,0.0,0.714,0.286
311,982675484545896448,2018-04-07 17:44:27+00:00,-12,Fox News,"Ala. teen turns down 25-year plea deal, gets sentenced to 65 years instead - and laughs https://t.co/pueYqOQ9tk",0.4767,0.175,0.765,0.06
312,982672662886567936,2018-04-07 17:33:14+00:00,-13,Fox News,Illegal border crossings up. https://t.co/jRmQYJNBTK,-0.5574,0.0,0.526,0.474
313,982671093298167808,2018-04-07 17:27:00+00:00,-14,Fox News,"Lt. Col. Travis Walters: ""@TexasGuard is able to deploy immediately to meet the call of our governor and the call o… https://t.co/OnG4OsusNs",0.0,0.0,1.0,0.0
314,982670842231492608,2018-04-07 17:26:00+00:00,-15,Fox News,"At least 3 killed, 20 injured after vehicle crashes into crowd in Muenster, Germany; Germany has been on a high ter… https://t.co/EBFNWYA2J7",-0.802,0.0,0.714,0.286
315,982670338420019200,2018-04-07 17:24:00+00:00,-16,Fox News,"TOMORROW on @SundayFutures, @MariaBartiromo speaks to @TGowdySC - Tune in at 10a ET on Fox News Channel! https://t.co/k3nkTKJDdd",0.0,0.0,1.0,0.0
316,982670320032210944,2018-04-07 17:23:56+00:00,-17,Fox News,Justice Department announces 'zero-tolerance' policy on illegal border crossings https://t.co/V609lEi8Rj,-0.0516,0.227,0.533,0.24
317,982668324692611072,2018-04-07 17:16:00+00:00,-18,Fox News,".@carolmswain: ""I don't believe that causing one race to feel guilty about things that happened generations ago is… https://t.co/RyUuB2Z0b9",-0.4215,0.0,0.865,0.135
318,982666815464587265,2018-04-07 17:10:00+00:00,-19,Fox News,"“I really feel that God opened the door for our family to have that opportunity, &amp; I just really wanted to express… https://t.co/KaHF4c1nIq",0.6326,0.205,0.795,0.0
319,982664310722723840,2018-04-07 17:00:03+00:00,-20,Fox News,"On ""Cavuto Live,"" Escondido @MayorSamAbed told @TeamCavuto that he was ""fighting for our sovereignty"" against the ""… https://t.co/rnC0XofKvI",-0.3612,0.0,0.872,0.128
320,982662536515366913,2018-04-07 16:53:00+00:00,-21,Fox News,The Texas National Guard said on April 6 that they were mobilizing toward the US-Mexico border after an announcemen… https://t.co/xznLMKnIPJ,0.0,0.0,1.0,0.0
321,982662297381474304,2018-04-07 16:52:03+00:00,-22,Fox News,"At least 3 killed, 20 injured after vehicle crashes into crowd in Muenster, Germany; Germany has been on a high ter… https://t.co/n6z4Yg1GkT",-0.802,0.0,0.714,0.286
322,982660020385927169,2018-04-07 16:43:00+00:00,-23,Fox News,".@GovBrewer: ""The first and foremost thing that government is responsible for is to keep our country sovereign and… https://t.co/HbVXJZ1zEL",0.3182,0.113,0.887,0.0
323,982659999192240129,2018-04-07 16:42:55+00:00,-24,Fox News,.@dbongino: Dems 'Obstruct' Border Security 'Because It Sells Well Amongst Radical Liberal Base'… https://t.co/nUTpd3YCKr,0.5423,0.273,0.727,0.0
324,982658007602475008,2018-04-07 16:35:00+00:00,-25,Fox News,".@KatrinaPierson: ""Has @MichelleObama ever asked herself the simple question of, 'Maybe middle class voters believe… https://t.co/71cci6SBKI",0.0,0.0,1.0,0.0
325,982656229305667584,2018-04-07 16:27:56+00:00,-26,Fox News,"At least 3 killed, 20 injured after vehicle crashes into crowd in Muenster, Germany. https://t.co/4n97v8CXgY https://t.co/wAuOUseF0u",-0.802,0.0,0.644,0.356
326,982655490407784448,2018-04-07 16:25:00+00:00,-27,Fox News,".@Nigel_Farage: ""The liberal media, they're so full of their own prejudice against Trump that even when he gets thi… https://t.co/wtPTds1uiJ",-0.5106,0.0,0.852,0.148
327,982653972187176960,2018-04-07 16:18:58+00:00,-28,Fox News,"At least 3 killed 20 injured after van plows through crowd in Muenster, Germany https://t.co/l5qZpH5rAQ",-0.802,0.0,0.625,0.375
328,982652617036894208,2018-04-07 16:13:35+00:00,-29,Fox News,.@USNationalGuard sends troops to U.S.-Mexico border. https://t.co/iGLLtNIFl3 https://t.co/dJccXEPYKr,0.0,0.0,1.0,0.0
329,982650850287017985,2018-04-07 16:06:34+00:00,-30,Fox News,"Report: 3 killed, 20 injured after vehicle crashes into crowd in Muenster, Germany. https://t.co/4n97v8CXgY https://t.co/V8pG1ntTXG",-0.802,0.0,0.625,0.375
330,982648728673800194,2018-04-07 15:58:08+00:00,-31,Fox News,"TOMORROW on ""Life, Liberty, &amp; Levin,"" @SarahPalinUSA sits down with @marklevinshow to discuss the Second Amendment.… https://t.co/D0u0J6IbbZ",0.5267,0.175,0.825,0.0
331,982646832772927488,2018-04-07 15:50:36+00:00,-32,Fox News,German police confirm several killed after vehicle plows through crowd in Muenster https://t.co/FNtevvWXon https://t.co/RtGE3ZqFJ3,-0.6705,0.0,0.743,0.257
332,982645343803379712,2018-04-07 15:44:41+00:00,-33,Fox News,"Report: Several dead after car crashes into crowd in Muenster, Germany. https://t.co/FNtevvWXon https://t.co/q6UWudYPLp",-0.6486,0.0,0.736,0.264
333,982642718571663360,2018-04-07 15:34:15+00:00,-34,Fox News,"Report: Police say driver of car that crashed into crowd in #Muenster, Germany killed himself.… https://t.co/kAoxPIN8GS",-0.6705,0.0,0.769,0.231
334,982639587867725824,2018-04-07 15:21:48+00:00,-35,Fox News,"Report: Several dead after car crashes into crowd in Muenster, Germany. https://t.co/FNtevvWXon https://t.co/uMM7kFJTwx",-0.6486,0.0,0.736,0.264
335,982639327837589504,2018-04-07 15:20:46+00:00,-36,Fox News,".@TeamCavuto: Sources: Driver killed himself, no official reports to confirm this. #Muenster https://t.co/AldWJ0edQz",-0.7717,0.0,0.621,0.379
336,982639062191353856,2018-04-07 15:19:43+00:00,-37,Fox News,JUST IN: Two soldiers were killed when their helicopter crashed during a training exercise at Fort Campbell in Kent… https://t.co/U7hE5ucbwX,-0.6705,0.0,0.8,0.2
337,982638162982920194,2018-04-07 15:16:09+00:00,-38,Fox News,"BREAKING NEWS: Report: Several dead after car crashes into crowd in Muenster, Germany. https://t.co/id5B25vE28",-0.6486,0.0,0.751,0.249
338,982634786551459840,2018-04-07 15:02:44+00:00,-39,Fox News,"BREAKING NEWS: Report: Car crashes into crowd in Munster, Germany. https://t.co/4ar2mQ1MKM",0.0,0.0,1.0,0.0
339,982632842755694592,2018-04-07 14:55:00+00:00,-40,Fox News,".@neelkashkari: ""I'm sympathetic with the need to push China to really engage in fair trade, not just one-sided tra… https://t.co/bLSwMTUjka",0.8204,0.335,0.665,0.0
340,982631331174608898,2018-04-07 14:49:00+00:00,-41,Fox News,".@Jim_Jordan: ""We do need a second special counsel to get to the bottom of this entire FISA abuse that took place a… https://t.co/XQTZfJDc8L",-0.3612,0.1,0.743,0.156
341,982629314922467329,2018-04-07 14:40:59+00:00,-42,Fox News,News Alert: National Guard troops deployed to border. https://t.co/9gYLu12hvH https://t.co/NBhs669Pcn,0.296,0.196,0.804,0.0
342,982627473941782528,2018-04-07 14:33:40+00:00,-43,Fox News,Man crashes into Miami Police station. https://t.co/7hTHgXL6U5,0.0,0.0,1.0,0.0
343,982626046171217920,2018-04-07 14:28:00+00:00,-44,Fox News,"TOMORROW on @FoxNewsSunday, Chris Wallace speaks exclusively to @repjoecrowley - Tune in at 2p &amp; 7p ET on Fox News… https://t.co/5x7DkcOJRz",0.0,0.0,1.0,0.0
344,982623332624453639,2018-04-07 14:17:13+00:00,-45,Fox News,"Volcanic lightning is seen above Shinmoedake peak as the peak erupts between Miyazaki and Kagoshima prefectures, so… https://t.co/GzWvRxCHYp",0.0,0.0,1.0,0.0
345,982622997977673728,2018-04-07 14:15:53+00:00,-46,Fox News,".@MayorSamAbed: ""If California is the only sanctuary state here, we're going to be a magnet for criminals, for pove… https://t.co/hHZ4B803Yu",-0.5719,0.0,0.829,0.171
346,982622651536560133,2018-04-07 14:14:31+00:00,-47,Fox News,".@MayorSamAbed: ""This governor and California and Sacramento should stop fighting and challenging @POTUS. They are… https://t.co/tj7KDdpC0x",-0.4767,0.083,0.674,0.244
347,982622398150316032,2018-04-07 14:13:30+00:00,-48,Fox News,".@MayorSamAbed: ""We are a nation of immigrants, Neil. But we are a nation of legal immigrants. We are a nation of l… https://t.co/a9cBxCuSXm",0.128,0.073,0.927,0.0
348,982622258761003009,2018-04-07 14:12:57+00:00,-49,Fox News,".@MayorSamAbed: ""We're not longer talking about giving illegal immigrants financial support. We're not longer talki… https://t.co/bcGpEGlBYR",0.128,0.235,0.599,0.166
349,982622008402903040,2018-04-07 14:11:57+00:00,-50,Fox News,".@MayorSamAbed: ""I came to this country, Neil, 30+ years ago. I came here for the American dream. I came here to li… https://t.co/C4LGpI0qAO",0.25,0.091,0.909,0.0
350,982621844791611393,2018-04-07 14:11:18+00:00,-51,Fox News,".@MayorSamAbed: ""Those policies collectively will make California a third world country."" #Cavuto https://t.co/q9w6pOTuUL",0.0,0.0,1.0,0.0
351,982621686427250690,2018-04-07 14:10:40+00:00,-52,Fox News,".@MayorSamAbed: ""California now is sanctuary for poverty, for illegal immigration, for illegal criminals. We have 1… https://t.co/cFlLT03Q9t",-0.9349,0.0,0.478,0.522
352,982620617932341248,2018-04-07 14:06:26+00:00,-53,Fox News,Kennedy dynasty faces a reckoning as controversial film hits theaters https://t.co/hCs6cCeUYs,-0.2023,0.0,0.833,0.167
353,982617880301797377,2018-04-07 13:55:33+00:00,-54,Fox News,Parkland shooting hero blames sheriff and superintendent for failing to prevent massacre https://t.co/fkxg8q9Bm3,-0.3182,0.239,0.457,0.305
354,982617710059249664,2018-04-07 13:54:52+00:00,-55,Fox News,"Crash of hockey team's bus leaves at least 14 dead, police say 

https://t.co/OkzoRTOAo9",-0.7906,0.0,0.611,0.389
355,982599480817143810,2018-04-07 12:42:26+00:00,-56,Fox News,.@Reince: “I think Scott Pruitt is doing a great job.” https://t.co/j3E6HE7qVN,0.6249,0.313,0.687,0.0
356,982596561778683905,2018-04-07 12:30:50+00:00,-57,Fox News,.@Surgeon_General: “President Trump has made clear that one of his three priorities in regards to the opioid epidem… https://t.co/ZeNdYjoqym,0.3818,0.126,0.874,0.0
357,982595171161399296,2018-04-07 12:25:19+00:00,-58,Fox News,"EPA chief Scott Pruitt has spent millions on security, travel: report https://t.co/4Kw4hDjo1U",0.34,0.179,0.821,0.0
358,982584056918499330,2018-04-07 11:41:09+00:00,-59,Fox News,"Jessica Hodge, thanked @POTUS for tax cuts: “I just really wanted to express to the president how much he meant to… https://t.co/kIUBVRUwhw",0.1779,0.116,0.797,0.088
359,982576803800854528,2018-04-07 11:12:20+00:00,-60,Fox News,"Crash of hockey team's bus leaves at least 14 dead, police say https://t.co/OkzoRTOAo9",-0.7906,0.0,0.611,0.389
360,982574735346339841,2018-04-07 11:04:06+00:00,-61,Fox News,"Georgia police officer goes viral singing with strangers, spreading positivity with #HugACop campaign https://t.co/GGjggdNCJ7",0.5106,0.202,0.798,0.0
361,982564915541172224,2018-04-07 10:25:05+00:00,-62,Fox News,.@Nigel_Farage: “I think with Barack Obama… America virtually disappeared off the world stage. No one took America… https://t.co/igN71WXGQU,-0.4767,0.0,0.796,0.204
362,982564215734132736,2018-04-07 10:22:18+00:00,-63,Fox News,".@Nigel_Farage: “In terms of foreign policy, this president has been a huge success so far.” https://t.co/PtZLV1i1Gk",0.7184,0.316,0.684,0.0
363,982562804782780416,2018-04-07 10:16:42+00:00,-64,Fox News,U.S. Marines prepare to fold the American flag from the casket of Connecticut state police trooper 1st class Kevin… https://t.co/HEZFHvJEL2,0.0,0.0,1.0,0.0
364,982562377085235200,2018-04-07 10:15:00+00:00,-65,Fox News,".@GovMikeHuckabee is in favor President @realDonaldTrump's desire to send between 2,000 and 4,000 @USNationalGuard… https://t.co/prmBeaGN3M",0.6597,0.293,0.707,0.0
365,982560116175179776,2018-04-07 10:06:01+00:00,-66,Fox News,"Arizona, Texas announce plans to send National Guard members to border https://t.co/eGn0r0Zq37 https://t.co/Bo1U7TFwzJ",0.0,0.0,1.0,0.0
366,982558611732869121,2018-04-07 10:00:02+00:00,-67,Fox News,"Georgia sheriff's concealed-carry sign goes viral
https://t.co/V7UVskDvlz",0.0,0.0,1.0,0.0
367,982554826851659777,2018-04-07 09:45:00+00:00,-68,Fox News,"SC coffee shop only hiring people with disabilities is ‘human rights movement,’ owner says https://t.co/elYhyJMPUO",0.0,0.0,1.0,0.0
368,982551053731115008,2018-04-07 09:30:00+00:00,-69,Fox News,".@LisaMarieBoothe: ""President #Trump ran a campaign about, essentially, eradicating the past 8 years of what happen… https://t.co/o2Zf4QHfnR",0.0,0.0,1.0,0.0
369,982547278194855936,2018-04-07 09:15:00+00:00,-70,Fox News,"Massachusetts' ban on assault weapons doesn't violate 2nd Amendment, judge rules https://t.co/B7yt2LDUVk",-0.8258,0.126,0.382,0.492
370,982543507310235648,2018-04-07 09:00:01+00:00,-71,Fox News,'YODELING KID': Watch this young boy stun Walmart shoppers with his ear-catching voice in a now viral video. https://t.co/kIblyOuBSW,0.0,0.0,1.0,0.0
371,982539727994634241,2018-04-07 08:45:00+00:00,-72,Fox News,"Jay-Z: #Trump Brought Out 'Ugly Side of America That We Wanted to Believe Was Gone' 
https://t.co/VsF40l8uCS",-0.5106,0.0,0.82,0.18
372,982535953821655041,2018-04-07 08:30:00+00:00,-73,Fox News,ICE arrests 97 suspected illegal immigrants at Tennessee meat processing plant https://t.co/m8dpnVDdqK,-0.8126,0.0,0.517,0.483
373,982533184922402816,2018-04-07 08:19:00+00:00,-74,Fox News,"On @foxandfriends, @Nigel_Farage talked about the U.K.'s strict gun laws and crime in London.… https://t.co/ygSg1KCPUB",-0.7096,0.0,0.688,0.312
374,982532429348048896,2018-04-07 08:16:00+00:00,-75,Fox News,".@SebGorka: ""[@POTUS] is not an interventionist. He doesn't believe in massive amounts of U.S. troops deployed arou… https://t.co/vos0DxcMgl",0.0,0.0,1.0,0.0
375,982529662147551233,2018-04-07 08:05:00+00:00,-76,Fox News,Couple suing Johnson &amp; Johnson over talcum powder wins $37 million judgment https://t.co/cWOUVlLP0A,0.3818,0.22,0.655,0.125
376,982525967544541184,2018-04-07 07:50:19+00:00,-77,Fox News,"BREAKING: Crash of hockey team's bus leaves at least 14 dead, police say
https://t.co/xXDbJoVIuU",-0.7906,0.0,0.632,0.368
377,982525383001096197,2018-04-07 07:48:00+00:00,-78,Fox News,".@GovMikeHuckabee: ""Maybe Bob Mueller ought to move his operation looking into obstruction of justice to Oakland."" https://t.co/vaEMY7Utcz",0.5267,0.175,0.825,0.0
378,982521609117413381,2018-04-07 07:33:00+00:00,-79,Fox News,".@RepEvanJenkins: ""Let's not forget that @Sen_JoeManchin campaigned hard for @HillaryClinton... We know that Joe Ma… https://t.co/3YvsvCw2at",0.0685,0.098,0.82,0.082
379,982517078769909760,2018-04-07 07:15:00+00:00,-80,Fox News,Star Wars spinoff 'Solo' to premiere at Cannes Film Festival https://t.co/CaMUfianR9,-0.1027,0.203,0.57,0.228
380,982513303900467200,2018-04-07 07:00:00+00:00,-81,Fox News,West Virginia mom tearfully thanks Trump for tax cuts (via @FoxBusiness) https://t.co/ghEfr0shtL,0.1779,0.192,0.662,0.146
381,982509528917753856,2018-04-07 06:45:00+00:00,-82,Fox News,Justice Department announces 'zero-tolerance' policy on illegal border crossings https://t.co/lTJJl9wmkF,-0.0516,0.227,0.533,0.24
382,982504998658498561,2018-04-07 06:27:00+00:00,-83,Fox News,".@Nigel_Farage: ""Political correctness is killing people in London."" https://t.co/Md4OumxJuo",-0.6597,0.0,0.645,0.355
383,982502733335879681,2018-04-07 06:18:00+00:00,-84,Fox News,".@RepMcSally: ""We can't afford not to secure our border."" https://t.co/2drCFrbHlW",-0.2584,0.0,0.816,0.184
384,982498203483291648,2018-04-07 06:00:00+00:00,-85,Fox News,.@kimguilfoyle: “[The press doesn’t] want to give [@POTUS] credit for any of the things that he’s done.” #TheFive https://t.co/hJ5Pl0q33Y,0.4404,0.187,0.813,0.0
385,982495183743811584,2018-04-07 05:48:00+00:00,-86,Fox News,Sources: @JoeBiden considering 2020 run. https://t.co/py8aUvXDAu,0.0,0.0,1.0,0.0
386,982492415473930241,2018-04-07 05:37:00+00:00,-87,Fox News,"On @foxandfriends, @BlackSheepDawg, Exec. Dir. of @UnhyphenAmerica, slammed those accusing President… https://t.co/90wVz4PWQr",-0.1779,0.0,0.866,0.134
387,982483105155047425,2018-04-07 05:00:00+00:00,-88,Fox News,".@DiamondandSilk: ""Long gone are the days that people can cross our borders and think they can rip away at the fabr… https://t.co/RXUFAzpSku",0.0,0.0,1.0,0.0
388,982480587712851968,2018-04-07 04:50:00+00:00,-89,Fox News,".@GovMikeHuckabee is in favor President @realDonaldTrump's desire to send between 2,000 and 4,000 @USNationalGuard… https://t.co/TYgRiGECHm",0.6597,0.293,0.707,0.0
389,982479581167800321,2018-04-07 04:46:00+00:00,-90,Fox News,"In a recent interview, rap icon JAY-Z spoke bluntly about white privilege in the United States.… https://t.co/NUWt94vdCb",0.6486,0.275,0.725,0.0
390,982476812717514752,2018-04-07 04:35:00+00:00,-91,Fox News,".@USDOL: U.S. economy added 103,000 jobs in March. https://t.co/pZcD6ADdgi https://t.co/2MCQh7HCWB",0.0,0.0,1.0,0.0
391,982471779993219072,2018-04-07 04:15:00+00:00,-92,Fox News,Texas Lt. Gov.: Keep National Guard at the Border 'Until Hell Freezes Over' https://t.co/C19ISaO2u4,-0.6908,0.0,0.678,0.322
392,982468008890241024,2018-04-07 04:00:01+00:00,-93,Fox News,"""It's time for @HillaryClinton to get @MichelleObama - both of them can go into the woods and realize that Presiden… https://t.co/vGHNMgN7XL",0.0,0.0,1.0,0.0
393,982467433503055872,2018-04-07 03:57:44+00:00,-94,Fox News,Bus carrying Humboldt Broncos hockey team involved in crash; fatalities reported https://t.co/c8w23hGNWr,-0.765,0.0,0.602,0.398
394,982466822858526720,2018-04-07 03:55:18+00:00,-95,Fox News,Why Conor McGregor’s meltdown could cost him in court (via @FoxBusiness) https://t.co/QGvRvzvkSK,0.0,0.0,1.0,0.0
395,982463273722437633,2018-04-07 03:41:12+00:00,-96,Fox News,"Massachusetts' ban on assault weapons doesn't violate Second Amendment, judge rules https://t.co/B7yt2LVwjU",-0.8258,0.126,0.382,0.492
396,982460549559738368,2018-04-07 03:30:22+00:00,-97,Fox News,"'People Are Sick of It': Palin Says Dems Want to 'Import' Votes, Refuse to Secure Border https://t.co/1J6Bcazq1e",-0.4215,0.167,0.586,0.248
